Description,filenameGRN,Average branch length,Average contraction,Average fragmentation,Average remote bif. angle,Average partition asymmetry,Average fractal dimension,Depth,Height,Highest path order,Cable length,Mean radius,No. of branch points,No. of branches,No. of nodes,No. of primary branches,No. of inner branches,No. of terminal branches,No. of tips,Length of primary branches (sum),Length of inner branches (sum),Length of terminal branches (sum),Horton-Strahler number,Horton-Strahler bifurcation ratio,Width,Sholl: Centroid,Sholl: Centroid radius,Sholl: Decay,Sholl: Enclosing radius,Sholl: Intercept,Sholl: Kurtosis,Sholl: Max,Sholl: Max (fitted),Sholl: Max (fitted) radius,Sholl: Mean,Sholl: Median,Sholl: No. maxima,Sholl: No. secondary maxima,Sholl: Degree of Polynomial fit,Sholl: Skeweness,Sholl: Sum,Sholl: Variance
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_5279116,grn_3.grn,86.5072787090569,0.961713214146968,8.26315789473684,81.562251853301,0.555555555555556,1.00791670066675,579.585132,182.587276,4,1643.63829547208,0.115625,9,19,139,1,3,10,10,368.531093796065,474.084693471265,797.56146651947,3,1.83333333333333,189.313065,2.27659574468085,292.26262464402,2.7938379756724,584.52524928804,-2.03683547995671,0.978639906257842,8,7.28122149918775,317.676765917413,2.27659574468085,1,1,0,20,1.5745123424976,107,4.63922294172063
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_31777772,grn_3.grn,47.0159514412655,0.974177156516858,5.33333333333333,78.3321313057918,0.5,1.00843306452452,457.377584,200.060747,5,2115.71781485695,0.074048913043478,22,45,196,1,2,23,23,371.67209636722,391.685985411857,779.189099730755,4,2.47916666666667,223.227968,3.20512820512821,227.503388692236,2.3382282962642,455.006777384473,-4.07518502233465,2.21663765115572,12,12.2107875941859,299.346564068732,3.20512820512821,2,1,0,19,1.72402956478364,125,10.2199730094467
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_65423370,grn_3.grn,68.3999329357135,0.967082563302524,6.83934426229508,70.098188534338,0.507099257562087,1.00734749268626,517.844071,326.701612,13,20861.9795453926,0.09875408496732,152,305,1782,1,3,153,153,114.95321073632,135.786191895169,11824.1126776507,5,2.86797532177967,354.817324,29.2682926829268,251.45049451962,1.71116486123965,502.90098903924,-5.65179275609421,0.195954802564692,104,102.759106718012,364.603217053449,29.2682926829268,17,1,0,20,1.17572184946687,1200,1000.6512195122
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_11898383,grn_3.grn,600.991078140508,0.92992246040871,44,NaN,NaN,1.00822689813623,548.303965,105.464423,1,600.991078140508,0.34375,0,1,44,1,1,1,1,600.991078140508,600.991078140508,600.991078140508,1,NaN,46.936082,1,272.552797888696,3,545.105595777392,-1.43241195830118,NaN,1,1,272.552797888696,1,1,40,0,0,NaN,40,0
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_1825776,grn_3.grn,93.862955603464,0.964877210655381,8.53333333333333,51.0504595222194,0.357142857142857,1.00919555386042,584.962012,227.42846,5,1407.94433405196,0.1181640625,7,15,114,1,4,8,8,229.904847707734,505.250046900373,682.809524720575,3,1.70833333333333,158.468764,1.84444444444444,288.391869893281,2.72594999031187,576.783739786562,-2.4763812611849,2.69202196962774,6,5.70833419813205,419.479083481136,1.84444444444444,1,1,0,20,1.87275312811061,83,1.77070707070707
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_17935076,grn_3.grn,60.05394061461,0.968594992425227,6.2093023255814,65.7654367445687,0.422780394208966,1.00909578861556,451.985196,251.856183,5,2582.31944642823,0.087357954545455,21,43,225,1,1,22,22,290.944068290888,290.944068290888,1129.45708357717,4,3.51648351648352,221.537871,3.57894736842105,230.500396635577,2.28826409412196,461.000793271154,-4.32574586672604,1.35414125912917,14,13.7011572843674,348.86546517817,3.57894736842105,1,1,0,19,1.58602739520196,136,15.3314366998578
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_92127812,grn_3.grn,61.3505853101523,0.953597854800318,6.31543624161074,77.2589323306345,0.50245502358788,1.01035242657059,495.956892,392.411368,10,27423.7116336381,0.090680803571429,223,447,2377,1,2,224,224,19.8864845869156,51.5607744552914,14787.3951445126,6,2.6594343490821,437.416016,32.4285714285714,255.53820703679,2.03979681557889,511.07641407358,-4.0285248057284,1.43043285162575,157,156.107352966735,349.027794977079,32.4285714285714,8.5,1,0,20,1.67118715532735,1362,2228.59233449477
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_24508106,grn_3.grn,62.4776049904157,0.949733829221098,6.4120082815735,75.6248465101557,0.478428784658708,1.01161246255063,543.144537,510.910598,11,30176.6832103708,0.092200413223141,241,483,2615,1,3,242,242,32.9354730052949,111.157761741116,16071.5211156289,6,2.47768429030915,503.331879,33.1333333333333,274.201188562057,0.014574636059247,548.402377124114,-11.1429043060892,1.36059032663421,159,157.644545670815,286.664878951242,33.1333333333333,8,1,0,20,1.60765051021691,1491,2267.57272727273
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_32665251,grn_3.grn,61.7139453865286,0.954916483100717,6.32231404958678,75.0920438899666,0.541536104867461,1.00959788915414,376.403901,323.868273,8,7467.38739176997,0.090292008196721,60,121,645,1,2,61,61,199.000373361756,293.379754475236,4323.33819036964,5,2.67409560723514,446.970548,9.72222222222222,218.928675164571,1.84494986326698,437.857350329143,-5.96768335727154,-0.165829390675926,38,35.7047607500893,325.265460244506,9.72222222222222,2.5,1,0,17,1.14242007368632,350,142.377777777778
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_83109374,grn_3.grn,62.091742896919,0.961575243288119,6.37931034482759,74.6328364268952,0.487520973560101,1.00854060789168,562.364638,400.180759,10,19807.2659841172,0.0916015625,159,319,1717,1,1,160,160,17.8697305853249,17.8697305853249,10010.1786895846,6,2.95180166912126,425.4796,23.5333333333333,274.307342443121,2.1344331178084,548.614684886241,-3.63111769142613,0.46204109275644,90,90.173459126372,361.586951402295,23.5333333333333,10,1,0,20,1.30611896387063,1059,734.209090909091
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_71457100,grn_3.grn,60.4571103836227,0.955611696758831,6.27424094025465,74.7702629360455,0.444473153360025,1.01041565388304,570.538821,583.129654,11,61726.7097016788,0.090141878669276,510,1021,5386,1,2,511,511,24.8992513451049,54.8379015777288,31784.9087078312,7,2.58321825290538,569.468359,64.4255319148936,285.45409536383,0.014505758643427,570.90819072766,-10.7153345868547,1.16197829986821,322,316.748342784288,322.687238237373,64.4255319148937,16,1,0,20,1.59123629304083,3028,9751.20629047179
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_96969415,grn_3.grn,60.596729352405,0.965489732760892,6.26267281105991,73.520206120614,0.518656820015578,1.0079559543218,526.341575,442.325072,9,13149.4902694719,0.089664564220184,108,217,1143,1,4,109,109,146.86865576538,236.005745018572,6788.74907403421,5,2.34520848140251,403.271817,16.9767441860465,261.701058426281,1.83037902842552,523.402116852562,-5.60860764808946,-0.252892155267964,59,57.168095952414,361.396699731531,16.9767441860465,9,1,0,20,1.04571536443426,730,347.68992248062
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_54288094,grn_3.grn,66.6345067947597,0.949586659977593,6.7219730941704,74.6965800853787,0.426467507002935,1.01041548449392,543.507743,498.448503,9,14859.4950152314,0.096819196428572,111,223,1277,1,3,112,112,100.955139663048,196.589817400528,8386.891715841,6,2.13955791335102,461.013846,16.0444444444444,275.517296523396,0.012649610058326,551.034593046792,-12.2779161889055,0.899354636033994,75,73.6241666832626,325.611350436741,16.0444444444444,3,1,0,20,1.52848264856663,722,531.725252525253
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_98004399,grn_3.grn,601.199484283295,0.949146381415263,44,NaN,NaN,1.00298651627108,564.002727,75.751678,1,601.199484283295,0.34375,0,1,44,1,1,1,1,601.199484283295,601.199484283295,601.199484283295,1,NaN,49.529296,1,279.638593093446,3,559.277186186892,-1.43241195830119,NaN,1,1,279.638593093446,1,1,41,0,0,NaN,41,0
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_17949687,grn_3.grn,64.6017820743897,0.956625488338433,6.55752212389381,70.6325097421299,0.538127014553134,1.01063925402814,553.150971,387.561566,8,7300.00137440604,0.093887061403509,56,113,629,1,1,57,57,87.371885273659,87.371885273659,3582.73229914503,5,3.11078431372549,440.186099,7.95555555555556,275.334093904569,0.014901947616377,550.668187809138,-11.9938997361451,3.03030458114918,41,37.5839229151186,287.84927999114,7.95555555555556,3,1,0,20,1.93071856038064,358,109.99797979798
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_74719433,grn_3.grn,68.445088063245,0.947994774075933,6.85547785547786,72.9326348236162,0.454476243073963,1.01111768710591,528.060672,556.528898,11,29362.9427791321,0.099091569767442,214,429,2513,1,2,215,215,91.4519473735286,112.60870615377,15798.0787761355,6,2.68630064843159,453.927545,32.8863636363636,269.736097859829,0.012967549146857,539.472195719658,-11.6366392890552,0.947274436839196,153,150.250144346747,301.10076040167,32.8863636363636,8,1,0,20,1.49683290177644,1447,2134.05655391121
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_42075553,grn_3.grn,58.9980580195098,0.960347167845032,6.16608996539792,74.9945827019136,0.455929770954698,1.00916490761039,479.028135,421.252849,13,17050.4387676383,0.088254310344828,144,289,1494,1,6,145,145,128.970715807188,307.84260242179,8426.49573375999,5,2.25501867413632,470.898342,20.325,241.180872930482,1.71837487232522,482.361745860963,-6.10680896578918,-0.234829824613621,74,72.3852655040274,309.206247346771,20.325,6,1,0,20,1.16861701370505,813,653.558333333333
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_72470968,grn_3.grn,219.525737168798,0.93744197106722,17.4,45.0514438531454,0.5,1.01475094600467,527.210134,95.704281,2,1097.62868584399,0.221354166666667,2,5,83,1,2,3,3,133.015544474097,581.93177653643,515.69690930756,2,1.5,85.883156,1.84210526315789,251.853923697906,2.74233581362238,503.707847395811,-2.20521807613638,1.40944531075962,3,2.99911918712865,503.707847395811,1.84210526315789,2,1,0,19,-0.860351970125245,70,0.190611664295875
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_8385061,grn_3.grn,68.359675213823,0.950783723260237,6.85217391304348,76.2914544561088,0.515375174871742,1.01128927259539,505.404877,433.773998,7,7861.36264958965,0.098464439655173,57,115,674,1,1,58,58,88.2779752570569,88.2779752570569,4311.13405690595,5,3.17324561403509,459.805105,8.92857142857143,257.195995428531,2.25931103559509,514.391990857062,-4.02471702958912,2.54039786627213,47,48.104122895439,363.838237435483,8.92857142857143,3,1,0,20,1.97587861902782,375,191.580139372822
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_6850334,grn_3.grn,53.5687649879887,0.96835977487526,5.82857142857143,86.6773185494839,0.555258467023173,1.01121082148131,534.505441,184.913859,5,1874.9067745796,0.081163194444445,17,35,170,1,1,18,18,398.214855209891,398.214855209891,615.084392317994,4,2.90598290598291,242.233268,2.18604651162791,254.902938893232,2.69847052724152,509.805877786463,-2.59144590519172,4.73291316976062,11,8.70742619420859,327.732350005584,2.18604651162791,1,1,0,20,2.21972312063213,94,5.58361018826135
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_62982867,grn_3.grn,72.7284366875454,0.945407601265656,7.08571428571429,83.4464596787972,0.445588235294118,1.01277849760584,497.588449,333.386384,4,2545.49528406409,0.100260416666667,17,35,214,1,1,18,18,105.905212806852,105.905212806852,999.100537768538,4,3.15555555555556,273.444826,3.31707317073171,254.098939088896,2.5268398434302,508.197878177792,-3.0586911727159,5.10411474159368,16,14.2095158803126,343.03356777001,3.31707317073171,2,1,0,20,2.40355763099822,136,12.9219512195122
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_61258112,grn_3.grn,106.36247043075,0.927716520933152,9.57894736842105,85.4302650237784,0.381481481481482,1.0121556744491,464.054432,234.411147,5,2020.88693818425,0.13515625,9,19,164,1,3,10,10,243.091653215889,504.130678486606,1198.27928802024,3,1.83333333333333,384.998819,2.57894736842105,240.391432059714,2.49360881026585,480.782864119429,-3.38241616329117,0.386776371502616,7,7.27254299739976,324.853286567182,2.57894736842105,2,1,0,19,1.18996675399407,98,3.87197724039829
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_66794492,grn_3.grn,67.8870121487092,0.949958714295354,6.75675675675676,73.5260659970667,0.500287892934952,1.01071513548587,330.1092,327.444508,6,2511.81944950224,0.095394736842105,18,37,214,1,6,19,19,317.648494966143,496.576278842504,1000.63324464797,3,1.79166666666667,379.205136,4.29032258064516,189.420122103425,2.21723344132755,378.84024420685,-4.59059270215861,1.75730323273945,19,19.5848910424404,315.700203505709,4.29032258064516,1,1,0,15,1.72678372336187,133,33.6129032258065
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_29326945,grn_3.grn,78.3766139644755,0.940887133974165,7.56923076923077,78.9611346626844,0.416780695017113,1.01223908046757,349.89038,410.042725,8,5094.47990769091,0.108901515151515,32,65,428,1,1,33,33,247.638766454008,247.638766454008,2619.60011381348,5,2.45416666666667,473.12948,7.8125,196.705896049144,1.91189710636554,393.411792098288,-5.74695642538657,0.329053045495072,33,32.6404486507483,291.886168330988,7.8125,1.5,1,0,20,1.32153360543675,250,104.286290322581
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_22327809,grn_3.grn,99.4104490246949,0.927655637005002,9.05263157894737,81.7290817857359,0.469787454608883,1.01367177585795,522.579125,372.251545,7,5666.39559440761,0.131465517241379,28,57,460,1,3,29,29,56.8738671169269,138.439179163867,3195.30971074248,4,2.25555555555556,472.471784,7.30952380952381,265.869879258073,0.014472683940998,531.739758516146,-11.9581287765674,-0.245392947888492,21,20.4447456303225,298.293035265155,7.30952380952381,6,1,0,20,0.978195382745136,307,41.7311265969803
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_60446394,grn_3.grn,61.9897324213955,0.973227544586973,6.37333333333333,63.631072090369,0.466604125427655,1.00801799709773,430.847434,234.354117,8,4649.22993160466,0.090666118421053,37,75,404,1,7,38,38,170.64421090595,443.31567673189,2178.50998409568,4,1.97929606625259,346.296837,7.38888888888889,217.997903778521,1.89378540380361,435.995807557042,-5.787966809941,-0.727062008507581,26,23.5873119686255,298.9685537534,7.38888888888889,2.5,1,0,18,0.893670374591914,266,62.1301587301587
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_18641049,grn_3.grn,59.8060511845031,0.960211000626244,6.25316455696203,76.0508618036059,0.497578883105199,1.01130821608562,506.192254,330.272392,9,4724.67804357575,0.0888671875,39,79,416,1,5,40,40,237.828413705357,416.538756441611,2111.78970002084,4,2.12948717948718,374.626395,4.72093023255814,259.811153264989,2.39171640920553,519.622306529979,-3.84796672862848,4.74458315974657,31,29.0666853062315,358.786830699271,4.72093023255814,1,1,0,20,2.39129454286679,203,57.3012181616833
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_6995578,grn_3.grn,69.5197752310889,0.955115284491677,6.95384615384615,80.8677461555078,0.448786249592701,1.00970978199154,577.053746,357.228758,6,4518.78539002078,0.099431818181818,32,65,388,1,1,33,33,62.455736906074,62.455736906074,1949.45011795171,5,2.47619047619048,286.026064,5.53191489361702,288.511469004714,2.50994822677135,577.022938009428,-2.75161107567353,1.9481867848297,20,20.5413631436932,301.055445917962,5.53191489361702,3,1,0,20,1.64299873134205,260,28.7326549491212
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_4578074,grn_3.grn,62.4850162123018,0.956229156585876,6.42440318302387,72.4610363601249,0.476499831449447,1.00957028975667,487.263068,484.486379,12,23556.8511120378,0.092344576719577,188,377,2046,1,1,189,189,75.3039949419867,75.3039949419867,12836.6653144028,6,3.52890096618357,461.468449,28.9756097560976,248.690036318345,0.012146619360651,497.38007263669,-11.8172084425225,-0.229567916344079,110,105.291629837866,323.297047213849,28.9756097560976,11,1,0,20,1.09553770491197,1188,1225.3743902439
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_62047821,grn_3.grn,60.1537222237107,0.965200477057621,6.264,76.5787844484465,0.445286564467832,1.00893573279253,578.045715,380.494616,13,22557.6458338915,0.08984375,187,375,1975,1,2,188,188,22.9516404969157,48.8400909899479,10396.0018747814,6,2.64359753929308,451.146458,26.75,266.032473913198,0.014136203433956,532.064947826397,-10.985622062254,0.464778652158585,101,98.1718920808475,321.713689383403,26.75,14.5,1,0,20,1.275675451459,1177,876.145348837209
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_88735963,grn_3.grn,61.631228246919,0.960767566046199,6.35242290748899,75.4433792618797,0.42652971830853,1.00931835926824,551.176367,355.073813,9,13990.2888120506,0.091077302631579,113,227,1216,1,5,114,114,152.067514256062,383.636114969603,6785.84149011275,5,2.25588578088578,392.531727,17.2727272727273,267.596287687774,1.80274974206842,535.192575375548,-5.77396943937849,0.923012357463447,75,66.4318832298574,373.390168866662,17.2727272727273,10,1,0,20,1.35319100711618,760,394.668076109936
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_42868179,grn_3.grn,97.40395928385,0.925705373588127,8.88235294117647,81.6501131213432,0.489285714285714,1.01534132586422,422.533001,243.988969,4,1655.86730782545,0.124131944444444,8,17,135,1,2,9,9,291.120024136899,448.230408836727,829.433854343053,3,2.25,206.352178,2.55882352941176,214.348621657368,2.36562245937526,428.697243314736,-4.04579709243238,-0.866583917707859,7,6.44080564830204,376.733941094768,2.55882352941176,1,1,0,17,0.915546616834333,87,4.43582887700535
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_24009981,grn_3.grn,94.9694623709174,0.939508976623637,8.6969696969697,62.9873936858726,0.147916666666667,1.01050338425473,539.12666,242.614126,5,3133.99225824027,0.124540441176471,16,33,255,1,2,17,17,35.9330311467585,279.406613929937,1210.05609502251,4,2.06296296296296,319.867698,3.86046511627907,272.784881455407,2.75942736477889,545.569762910815,-1.69298436739305,1.9695046927433,15,13.8057678267942,298.76439397497,3.86046511627907,2,1,0,20,1.68034906834637,166,13.265780730897
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_57320602,grn_3.grn,59.1541675135111,0.956937752485564,6.18742857142857,74.3629108830286,0.503461324226439,1.01087810047433,527.217915,547.112171,11,51759.8965743222,0.088773544520548,437,875,4540,1,1,438,438,1.49995643178394,1.49995643178394,26136.3685083967,7,2.89804943536287,582.113403,58.2727272727273,265.943763321225,0.013024561303136,531.88752664245,-10.8892185450371,0.008731770144064,230,229.799770558737,321.606411458225,58.2727272727273,16,1,0,20,1.24708556736366,2564,5849.0866807611
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_13601919,grn_3.grn,63.1657818788714,0.958999564534815,6.50530035335689,76.1805417827813,0.472204379273783,1.00941885397608,531.711272,470.512596,13,17875.9162717206,0.093529929577465,141,283,1559,1,5,142,142,1.49982362972451,236.33651466153,8528.24538573097,5,2.3827618861024,487.940978,20.4186046511628,260.687076769637,2.0537533577957,521.374153539275,-4.11928217781081,0.454642727366833,79,74.0500660919677,322.755428381456,20.4186046511628,11,1,0,20,1.27581240816252,878,524.630121816168
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_44675061,grn_3.grn,61.7290819490889,0.964101600461117,6.34301270417423,71.3211373527455,0.492058986411707,1.00869950201431,562.70416,471.260477,13,34012.724153948,0.091145833333333,275,551,2945,1,3,276,276,31.5251503331418,84.0434211879973,17625.9900895064,6,2.53678814072554,436.339177,40.7906976744186,261.822397957816,0.011903434191658,523.644795915631,-11.3063945642254,1.3590116195776,169,171.542118399686,349.096530610421,40.7906976744186,22,1,0,20,1.55397577498271,1754,2440.83610188261
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_66764525,grn_3.grn,53.487454783485,0.961965365444436,5.7651376146789,75.2012744094094,0.45988263850609,1.01062583783518,390.562912,534.85566,13,29150.6628569993,0.08213141025641,272,545,2598,1,4,273,273,164.672858927492,240.496427646757,15856.7572942314,6,2.36672551602986,589.596221,35.1315789473684,226.626837231311,1.58313930250433,453.253674462621,-6.66688932979822,0.357380453578903,151,154.809932814621,294.002383435214,35.1315789473684,6.5,1,0,19,1.3777305659104,1335,2629.14438122333
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_52975328,grn_3.grn,601.679951761836,0.979123530611272,44,NaN,NaN,1.00564221942386,586.10086,35.513021,1,601.679951761836,0.34375,0,1,44,1,1,1,1,601.679951761836,601.679951761836,601.679951761836,1,NaN,47.81006,1,293.849870456502,3,587.699740913004,-1.43241195830117,NaN,1,1,293.849870456502,1,1,43,0,0,NaN,43,0
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_33858059,grn_3.grn,69.6321466734024,0.951084071383016,6.95918367346939,74.6051062607268,0.517143926860328,1.01036174543287,557.606413,382.409936,9,10235.9255609902,0.100295608108108,73,147,877,1,2,74,74,156.875086672557,160.857116938116,5363.72712617181,5,2.57313925570228,382.231484,11.6222222222222,275.696900155765,2.01603889233121,551.39380031153,-4.96094547440216,1.72647109210504,51,48.7938042269247,350.88696383461,11.6222222222222,6,1,0,20,1.60639197528915,523,189.285858585859
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_25114400,grn_3.grn,59.7828126878281,0.95727358937123,6.23066485753053,73.1067028905304,0.433982250034783,1.00972206026117,557.781388,488.939886,13,44059.9329509293,0.089430894308943,368,737,3856,1,1,369,369,7.98285590294764,7.98285590294764,22345.7921063412,7,2.79041645636016,493.893494,50.3181818181818,266.333549356886,0.014192469833277,532.667098713772,-10.6582042170017,1.1744844592304,225,224.64442249043,334.465387564461,50.3181818181818,18,1,0,20,1.55581976733495,2214,4566.26849894292
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_57194168,grn_3.grn,56.3932182627705,0.963266664163637,5.97291196388262,74.1387247949455,0.475779536659064,1.00954756009602,573.651572,404.665368,11,24982.1956904074,0.085339245495496,221,443,2204,1,1,222,222,32.1551346166491,32.1551346166491,12323.0456366762,6,4.76486938349007,456.917775,25.531914893617,283.860678294758,0.011783610881581,567.721356589515,-11.8269870700682,0.622480463174806,103,105.839517505469,345.569521402314,25.531914893617,6,1,0,20,1.40642502432676,1200,1059.99352451434
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_1676109,grn_3.grn,63.4979195508277,0.96441363580348,6.47770700636943,70.8834815680384,0.485486600534562,1.0091758980932,465.199259,390.933503,12,9969.17336947995,0.09285996835443,78,157,861,1,2,79,79,6.98222596086936,181.626620575019,5416.95450452631,5,2.61139455782313,386.661385,13.2051282051282,237.478125236486,2.15916623828321,474.956250472973,-3.91701605298734,0.674477741934952,53,50.9146205044926,349.967763506401,13.2051282051282,7,1,0,19,1.38945221907259,515,241.641025641026
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_77304944,grn_3.grn,60.1157914710397,0.960535436049229,6.22391857506361,71.3344426178136,0.468356966686659,1.01033702596305,538.981861,419.51674,13,23625.5060481186,0.089229060913706,196,393,2054,1,5,197,197,54.496085685765,115.239032011358,11791.6879795846,6,2.2777444589309,447.769011,26.9090909090909,267.47521489706,0.013002411822848,534.950429794119,-11.4696152361233,1.24558931348991,120,119.526307668011,323.458399410398,26.9090909090909,10.5,1,0,20,1.59942816569974,1184,1266.87526427061
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_79492622,grn_3.grn,77.1786721906395,0.948047908918925,7.50819672131148,74.1910669337166,0.494540229885058,1.01038057704708,510.325196,300.802117,8,4707.89900362901,0.107862903225806,30,61,398,1,2,31,31,89.2828557075176,248.259426289879,2278.80503370056,4,2.65873015873016,267.209127,6.48780487804878,253.437858372569,2.11069033310608,506.875716745138,-4.69612449332203,1.38332927106591,24,22.3515259100328,354.813001721597,6.48780487804878,4,1,0,20,1.40744267772262,266,39.2060975609756
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_96276732,grn_3.grn,72.9743804396585,0.965038961965675,7.17647058823529,76.6323550506401,0.416424242424242,1.00667067308924,588.311921,351.461245,6,3721.69340242258,0.102463942307692,25,51,316,1,2,26,26,59.4462577261522,359.897803939055,1571.41589674627,4,2.45424836601307,347.328232,4.21276595744681,290.256674864148,2.56517868758208,580.513349728295,-2.6959810964538,2.85038030163861,18,16.4955174272129,340.736096579651,4.21276595744681,2,1,0,20,1.93055968771299,198,19.040703052729
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_57901704,grn_3.grn,64.3913609673262,0.956889108825741,6.56521739130435,73.762367971021,0.434986863901021,1.00960988582216,536.789043,446.297091,10,19253.0169292305,0.094479166666667,149,299,1665,1,1,150,150,42.5683248513375,42.5683248513375,9532.81647747426,6,3.426336996337,391.381731,23.2272727272727,268.005763518276,1.88357417273513,536.011527036551,-5.01821905509028,0.276562949246283,87,87.2969339357559,386.426914840304,23.2272727272727,9.5,1,0,20,1.28009754517823,1022,748.784355179704
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_65263450,grn_3.grn,69.3139012849659,0.955313599326588,6.89830508474576,70.7518123869605,0.480745166647754,1.00993839853846,542.642033,379.390495,9,12268.560527439,0.099455758426966,88,177,1045,1,2,89,89,140.448755344474,144.676639909239,6219.93691979813,5,2.72517230576441,358.769152,14.5581395348837,264.520489972372,1.96185443505496,529.040979944744,-4.94383858833159,1.65183449860756,62,57.8060899876421,340.097772821621,14.5581395348837,8,1,0,20,1.52525534944463,626,261.204872646733
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_23470576,grn_3.grn,82.1146594771254,0.949561795767015,7.80487804878049,65.9292269556317,0.465238095238095,1.00945874230538,549.195843,308.758383,6,3366.70103856214,0.111607142857143,20,41,280,1,4,21,21,75.5321789201547,324.169559519115,1702.29253479638,4,2.23290598290598,338.44577,4.2093023255814,269.05836319374,2.62989978635384,538.11672638748,-2.32897954111769,2.53707721337787,18,14.6746236695489,333.119878239869,4.20930232558139,3,1,0,20,1.67292277342155,181,15.9789590254707
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_55590281,grn_3.grn,66.6158697510852,0.965360785563932,6.7283950617284,79.0170913063588,0.521147077560121,1.00671707579557,554.502322,364.812108,7,5395.8854498379,0.096227134146342,40,81,465,1,3,41,41,76.0214381828851,326.879800835611,2501.15375473052,4,2.51728395061728,310.281389,6.58695652173913,281.529781236568,0.013729565244474,563.059562473135,-12.3320177176275,1.03860684250194,26,25.1458059732183,325.323302762256,6.58695652173913,3,1,0,20,1.40664184166751,303,50.7367149758454
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_65948673,grn_3.grn,85.5196084488048,0.94267058102413,8,88.3080476656578,0.516483516483517,1.01434362315717,383.743247,435.368785,6,2480.06864501534,0.113541666666667,14,29,204,1,1,15,15,312.946405674319,312.946405674319,1517.42565860525,4,2.61111111111111,408.090347,3.33333333333333,206.071542534556,2.35400050776729,412.143085069111,-4.03473789746755,1.27393707650753,14,13.0186733203994,334.866256618653,3.33333333333333,1,1,0,16,1.650430037411,110,16.2916666666667
snt_maxTime_6_filenameGRN_grn_3.grn_randomSeed_49822905,grn_3.grn,57.0002182222378,0.957185864154387,6.0261780104712,76.7992811042524,0.460731757730508,1.0114302553967,451.173162,513.973059,9,10887.0416804474,0.0859375,95,191,961,1,6,96,96,187.103609960811,369.973253351841,5983.64298490352,5,2.01289150417534,399.816354,14.3947368421053,228.091513197011,1.72655691336394,456.183026394023,-6.35721262744456,0.642980952540786,60,59.2926828841607,320.561045574178,14.3947368421053,6.5,1,0,19,1.37041815699571,547,338.299431009957
