Description,filenameGRN,Average branch length,Average contraction,Average fragmentation,Average remote bif. angle,Average partition asymmetry,Average fractal dimension,Depth,Height,Highest path order,Cable length,Mean radius,No. of branch points,No. of branches,No. of nodes,No. of primary branches,No. of inner branches,No. of terminal branches,No. of tips,Length of primary branches (sum),Length of inner branches (sum),Length of terminal branches (sum),Horton-Strahler number,Horton-Strahler bifurcation ratio,Width,Sholl: Centroid,Sholl: Centroid radius,Sholl: Decay,Sholl: Enclosing radius,Sholl: Intercept,Sholl: Kurtosis,Sholl: Max,Sholl: Max (fitted),Sholl: Max (fitted) radius,Sholl: Mean,Sholl: Median,Sholl: No. maxima,Sholl: No. secondary maxima,Sholl: Degree of Polynomial fit,Sholl: Skeweness,Sholl: Sum,Sholl: Variance
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_66886366,grn_0.grn,60.0674402366136,0.957618457236595,6.27896995708155,73.6958511888927,0.471981899965698,1.01134997170841,555.653133,689.883093,10,41987.1407253929,0.090178571428571,349,699,3691,1,1,350,350,17.3527573346277,17.3527573346277,21941.8402547988,7,2.7555753526577,678.064225,45.9473684210526,227.568357159917,0.016072389966245,455.136714319835,-9.7980379564002,-1.10890187176862,107,106.933876057966,295.223814693947,45.9473684210526,41.5,1,0,19,0.243822626282014,1746,1031.88904694168
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_74910685,grn_0.grn,67.3328841804315,0.966873596632408,6.81052631578947,75.0368215069058,0.443391885458904,1.00766046177232,508.466403,521.069309,11,19189.871991423,0.098284527972028,142,285,1657,1,4,143,143,30.9633643196015,212.881696660284,10288.1825111728,6,2.78495455162122,522.497,21.7906976744186,261.250628910564,1.86191029065238,522.501257821128,-5.01628552958111,-1.44932244125027,55,52.9365858474426,360.77467801935,21.7906976744186,15,1,0,20,0.474197082704449,937,393.264673311185
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_64833488,grn_0.grn,61.5762342270706,0.953262710624489,6.38957816377171,75.3070382428069,0.452748256447639,1.01248186049724,498.384925,620.960459,10,24815.2223935094,0.091816212871287,201,403,2173,1,8,202,202,5.91560803273924,239.7044653125,11917.6033264218,5,2.27611863711002,646.051652,28.7105263157895,228.139998862367,0.016127719797508,456.279997724734,-10.2682323454775,-1.27868738511591,62,61.3627973622156,283.633512099159,28.7105263157895,28.5,1,0,19,0.288213914615642,1091,443.022048364154
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_54883416,grn_0.grn,54.9047014862661,0.959925677995053,5.91376146788991,69.5362857258487,0.498698751063558,1.01200280828606,404.399546,519.267933,12,29923.062310015,0.084449404761905,272,545,2679,1,1,273,273,29.3631292793632,29.3631292793632,15304.3229786027,6,3.73354518675622,477.81712,35.225,237.286991958528,0.020321861668894,474.573983917056,-8.99362841729527,-1.63845079177143,71,68.3077518992247,231.202710113438,35.225,30,1,0,20,0.099251145193908,1409,621.819871794872
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_87035825,grn_0.grn,88.0211169447199,0.87652840605072,8.16,86.8471720536111,0.521885521885522,1.03644559551728,237.291378,299.486964,7,2200.527923618,0.115384615384615,12,25,180,1,3,13,13,117.998685249737,418.94997408794,879.552094721089,3,2.22222222222222,275.657501,4.8,122.830983275956,2.23519148968602,245.661966551913,-3.59797263170726,-1.39270126464629,9,9.0007690625405,193.943657804142,4.8,5.5,1,1,19,-0.317558326663759,96,7.6421052631579
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_11184076,grn_0.grn,64.0756042866071,0.956276404538633,6.54966887417219,70.9788429162659,0.508765978600068,1.0107596047611,435.928691,447.985655,9,9675.41624727767,0.093955592105263,75,151,839,1,2,76,76,55.5033026708803,170.130424630787,4992.48986293961,5,2.86275510204082,320.07211,12.3055555555556,217.22094990444,2.43790097018748,434.44189980888,-1.95906192578019,-0.365369374791328,20,18.4464794005241,359.966145555929,12.3055555555556,14,1,0,18,-0.837898572980866,443,29.7611111111111
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_44012393,grn_0.grn,64.5030116504869,0.966705197377378,6.61064425770308,69.7547742528765,0.486593073136228,1.0087598004087,429.817044,554.540238,10,23027.5751592238,0.095233938547486,178,357,2004,1,5,179,179,86.2967600105466,210.308113061077,12766.3291005277,6,2.28149485453833,438.655105,29.1395348837209,260.320666267397,0.010227098094098,520.641332534795,-11.9748343303337,-1.43079888172271,76,70.9215391627268,371.886666096282,29.1395348837209,23,1,0,20,0.397787033486999,1253,664.313399778516
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_9588887,grn_0.grn,82.2740579155184,0.921515304569666,7.8421052631579,78.2572587132853,0.296296296296296,1.01386431865953,381.02691,146.264176,5,1563.20710039485,0.109375,9,19,131,1,1,10,10,366.463880529447,366.463880529447,659.569325435956,4,2.22222222222222,277.054301,2.16129032258064,191.087681078617,2.71105170593143,382.175362157235,-2.30952635201855,4.3352382303803,8,6.54697974831457,216.566038555766,2.16129032258065,2,1,0,15,1.92464093119995,67,2.67311827956989
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_27348101,grn_0.grn,60.7606444708051,0.970993954221464,6.35182481751825,74.5982951196094,0.448317112273518,1.00719279273,461.134864,597.325288,10,41621.0414625015,0.091312864431487,342,685,3667,1,2,343,343,86.6427648402749,126.301991056861,23316.4079392738,7,2.48607633115987,675.052321,47.0697674418605,257.891162250079,0.011468356716287,515.782324500159,-11.2530313991957,-1.43975808072198,119,115.884994188895,319.29381992867,47.0697674418605,34,1,0,20,0.382841262651965,2024,1743.87596899225
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_46672689,grn_0.grn,67.6000333922738,0.963261689634607,6.8477366255144,75.072438480517,0.480727599932946,1.00906075848446,479.981878,460.402314,13,16426.8081143225,0.098808913934426,121,243,1422,1,7,122,122,31.2742185526634,303.87119120169,8349.45728099937,5,2.18281024531025,571.674169,23.2857142857143,210.951683968426,0.018464281558158,421.903367936851,-9.85368704923416,-1.37800588306932,41,40.5139580844972,260.587374313937,23.2857142857143,27,1,0,17,-0.283536577453861,815,174.739495798319
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_82363059,grn_0.grn,62.3004585936489,0.971784381281364,6.45549738219895,72.9831731936575,0.454186141989418,1.00610863481034,462.722225,476.153381,10,11899.3875913869,0.092610677083333,95,191,1043,1,1,96,96,53.9839331615803,53.9839331615803,6624.64481497476,6,2.70285714285714,544.645444,15.9444444444444,215.522385490076,0.014299200911024,431.044770980153,-11.381989748718,-1.58330695298171,37,36.3142950214095,233.995732817797,15.9444444444444,11,1,0,18,0.283601046552715,574,159.653968253968
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_54481575,grn_0.grn,53.6587252542361,0.907469962075169,5.80952380952381,73.909207646677,0.533333333333333,1.03449704670164,153.01622,179.666766,5,1126.83323033896,0.079545454545455,10,21,102,1,3,11,11,397.247425142081,471.149839194469,393.40838320529,3,1.95238095238095,185.840154,2.6,115.435873370141,2.40372677166712,230.871746740283,-3.55170569239798,0.446549041966684,9,8.99926562243342,170.116023913893,2.6,1,1,0,19,1.29220521322126,52,6.35789473684211
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_65154566,grn_0.grn,54.7700291131041,0.966663837783167,5.89199255121043,70.5590004558782,0.476897010401829,1.00897574833391,435.779082,415.080815,12,29411.5056337369,0.08410780669145,268,537,2628,1,2,269,269,67.0336364270944,113.637556003702,16243.3316877211,6,2.7899494949495,567.916188,42.2857142857143,207.220501902274,0.012181177045404,414.441003804549,-11.0807842082758,-1.48915499921435,100,99.0199007623269,304.736032209227,42.2857142857143,32,1,0,17,0.407465337535162,1480,1426.97478991597
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_25076287,grn_0.grn,70.8201346773622,0.954607184991106,7.05529953917051,77.6574329821697,0.556369362935824,1.0097890816586,500.077086,665.813434,11,15367.9692249876,0.10199254587156,108,217,1315,1,1,109,109,9.90113905200185,9.90113905200185,8478.34027528458,5,3.88771074815595,546.018983,17.452380952381,256.199816333348,0.014025854882079,512.399632666697,-11.2495227304695,-1.31713500406584,46,42.0394208708164,274.94614435774,17.452380952381,10.5,1,0,20,0.583532479758054,733,228.839140534262
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_86023064,grn_0.grn,62.8975835474885,0.924262888523013,6.42105263157895,68.5302752996161,0.481481481481482,1.02542122299569,190.814969,342.920582,5,1195.05408740228,0.08828125,9,19,104,1,2,10,10,296.780036993562,452.211158740304,313.803639863443,3,2.46428571428571,294.915281,1.89285714285714,168.591553644958,2.5590393365836,337.183107289917,-3.14428488576246,1.58929083503153,6,5.05198115456998,249.765264659198,1.89285714285714,1,1,0,14,1.50955825787999,53,1.87698412698413
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_18475234,grn_0.grn,62.692663325916,0.964489905988147,6.4390243902439,76.9771018591115,0.45310105231031,1.00995998188483,447.752663,618.36139,9,7711.19758908767,0.09211189516129,61,123,670,1,2,62,62,194.518474640815,205.405480959859,4312.68735846755,5,2.44491744066047,381.640105,10.5714285714286,211.117720728889,0.017063998466131,422.235441457778,-11.0124887194708,-1.40930346983112,20,20.4048815619677,223.53641018353,10.5714285714286,10,1,0,17,-0.095356112570741,370,42.1932773109244
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_3478768,grn_0.grn,56.9697805308351,0.957262042649424,6.04672897196262,79.9045353526221,0.444321768378372,1.01140660567865,593.526815,376.658823,7,6095.76651679936,0.0859375,53,107,541,1,2,54,54,88.3982274838373,105.758559798472,2676.17425490916,5,2.31830357142857,574.01217,7.2,208.025212085828,0.017635094487302,416.050424171655,-11.352126958282,-1.50310302932365,15,13.6199038404544,159.07810335975,7.2,8,1,0,17,-0.014239388168861,252,23.8117647058824
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_55137521,grn_0.grn,67.5797456814999,0.93477262582006,6.79470198675497,77.4672108793848,0.455771307021307,1.01519742912686,347.705815,449.871688,9,10204.5415979065,0.097759046052632,75,151,876,1,5,76,76,87.7322166944735,314.032712731618,5901.07624702421,5,2.13631279434851,510.483097,11,218.80946520148,0.015559498886391,437.618930402961,-11.4565475885215,-1.53789562718596,26,24.3896214427532,187.550970172697,11,10,1,0,18,0.248623647644576,396,74.3428571428571
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_71321404,grn_0.grn,63.7596938637613,0.949499037803427,6.55725190839695,71.1797692495933,0.492376597951156,1.01328509801417,496.116665,675.636188,13,25057.5596884582,0.094424175126904,196,393,2185,1,1,197,197,58.9139631702449,58.9139631702449,13044.2327659137,6,3.21333938294011,531.668701,29.0526315789474,228.644660115164,0.014831999221637,457.289320230327,-10.8385023458005,-1.14613526140605,78,74.6122069039033,247.183416340717,29.0526315789474,26,1,0,19,0.459013830689831,1104,645.726884779517
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_26023232,grn_0.grn,66.917157283148,0.954468425598816,6.7893175074184,71.9569033425941,0.488492071609673,1.01167841860313,578.651226,801.159485,13,22551.0820044209,0.098002958579882,168,337,1952,1,1,169,169,18.0276378635771,18.0276378635771,11129.7645789396,6,2.9888679245283,637.599917,26.1842105263158,229.683205215455,0.016206151113054,459.36641043091,-10.2873425122806,-1.39676621820135,50,47.4167418775408,186.229625850369,26.1842105263158,30,1,0,19,-0.308490156654385,995,258.911095305832
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_59080543,grn_0.grn,67.8244236598821,0.964025404131407,6.86396181384248,75.8322271639954,0.448597750660173,1.00840356830922,494.307461,579.198361,12,28418.4335134906,0.09921875,209,419,2458,1,2,210,210,61.0109621606656,80.61422284501,15046.8472368038,6,2.78142895278445,552.579442,32.5952380952381,254.690487105779,0.0129989825151,509.380974211557,-10.9079798265773,-1.37718921970103,75,74.3912089568668,323.022081207329,32.5952380952381,30.5,1,0,20,0.213805016385905,1369,588.880952380952
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_93339797,grn_0.grn,63.5074494648476,0.964120209421607,6.53056234718826,72.5893457533621,0.484894238271647,1.00868607044704,547.412463,714.464472,13,25974.5468311226,0.094016768292683,204,409,2263,1,3,205,205,19.8296798576259,77.1464158209879,12481.806285377,6,2.39676380004738,693.463331,31.9756097560976,247.409948380196,0.012158920196605,494.819896760393,-11.2549860854193,-1.24626942541665,83,79.9387844628751,346.373927732275,31.9756097560976,29,1,0,20,0.419889741667463,1311,705.324390243902
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_79901797,grn_0.grn,116.728200075135,0.91764230379765,10.1428571428571,66.387159869492,0.666666666666667,1.01619360056864,452.467622,171.02433,4,817.097400525942,0.1328125,3,7,65,1,3,4,4,469.975859354409,529.567212640636,287.530187885306,2,1.33333333333333,89.022046,1.16216216216216,237.187266305795,2.9144167681388,474.37453261159,-1.7810998433983,9.16906367409095,3,2.90240569888093,355.780899458692,1.16216216216216,1,1,0,18,3.14566526392742,43,0.250750750750751
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_51081928,grn_0.grn,55.5296825128037,0.967906212835147,5.9448275862069,78.1019293144471,0.482838117642647,1.00894874627871,424.200414,570.256317,12,8051.80396435653,0.084546232876712,72,145,718,1,4,73,73,140.791507540318,229.999052017655,3784.01512560028,5,2.15687474500204,496.144084,8.26190476190476,250.486243074686,2.02734210212763,500.972486149372,-4.94667378207755,-0.868273567319916,25,23.0360980283027,403.221757144617,8.26190476190476,5,1,0,20,0.612829284845263,347,51.027293844367
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_71917790,grn_0.grn,63.099815607499,0.953395698999721,6.50340136054422,69.4831907680455,0.386529993746833,1.01238104468624,344.743174,415.282632,9,9275.67289430235,0.093222128378378,73,147,810,1,7,74,74,31.200324187041,332.130869160628,4367.96324660787,5,1.98890692640693,557.31573,12.2333333333333,179.133611973876,0.021216409256004,358.267223947753,-10.309874673829,-0.774829745284602,34,31.6573115711745,160.602548666234,12.2333333333333,10.5,1,0,15,0.536113430704432,367,93.219540229885
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_55369177,grn_0.grn,63.0457180425266,0.955821485616196,6.49034749034749,71.8750048245789,0.452040541454473,1.01122753872966,526.811296,652.903969,10,16328.8409730144,0.093269230769231,129,259,1423,1,4,130,130,33.1403270593126,190.420540898825,8245.27523665582,6,2.61402597402597,589.399925,19.972972972973,222.747291527759,0.015314887958086,445.494583055518,-10.8193196079336,-1.57630794777615,40,37.1465171748124,321.746087762319,19.972972972973,22,1,0,18,-0.06794075185239,739,182.582582582583
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_847305,grn_0.grn,113.812020072708,0.874507977838433,9.92307692307692,75.6120019200705,0.533333333333333,1.02714355138979,404.954579,324.924164,4,1479.5562609452,0.137276785714286,6,13,117,1,1,7,7,235.407666512699,235.407666512699,618.498495520163,3,3.2,228.887154,2.09375,205.246300661761,2.60489152187641,410.492601323522,-2.82781875553667,-0.22802698178299,5,4.05996224816558,357.525814055971,2.09375,2,1,1,16,0.604475259100969,67,1.18447580645161
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_49154002,grn_0.grn,61.0237540129338,0.961885044303608,6.3651804670913,75.645458590702,0.486593036358812,1.00975176197534,453.242455,586.868027,9,28742.1881400918,0.091465836864407,235,471,2528,1,2,236,236,24.0468633793053,27.7876379051128,14522.5870017451,7,2.39097336252509,568.325339,30.9024390243902,245.808137461565,0.01807440990966,491.616274923129,-9.81231874536841,-1.47394736060821,73,72.15145081219,184.356103096173,30.9024390243902,24,1,0,20,0.378310265716912,1267,698.190243902439
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_80055844,grn_0.grn,57.7077514199586,0.970352219479491,6.1033360455655,76.9063415048968,0.446027099934857,1.00736649424698,591.689333,690.377309,15,70922.8264951291,0.087487296747968,614,1229,6273,1,1,615,615,16.6800723192565,16.6800723192565,37022.1432059367,7,3.11702798848682,794.964541,74.9767441860465,257.451657569594,0.01364761302706,514.903315139187,-9.9121214074622,-1.40879360550485,183,170.311539955939,355.528479500867,74.9767441860465,56,1,0,20,0.33400778238058,3224,3424.35658914729
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_47845954,grn_0.grn,64.1746903576433,0.961420193638888,6.56962025316456,74.7812298112365,0.500033135255807,1.01149037554656,358.546223,301.129053,8,5069.80053825382,0.09375,39,79,441,1,6,40,40,251.619948529946,417.252291866134,2565.1328626827,4,2.01944444444444,304.339857,8.44827586206897,173.490041481981,0.025791987902609,346.980082963962,-10.0916831784472,-0.788824733468855,25,23.8784821307478,123.921458201415,8.44827586206896,5,1,0,19,0.84248465480651,245,72.256157635468
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_87117593,grn_0.grn,61.8667713363211,0.95779785972553,6.40606060606061,73.3430137361709,0.431082832308049,1.0105990874256,562.078431,646.673531,11,30624.0518114789,0.09211189516129,247,495,2677,1,1,248,248,55.7035758464839,55.7035758464839,15235.7393452513,6,3.66736956736957,648.917071,32.5,252.9414025803,0.019687993326316,505.8828051606,-9.24596141777623,-1.4444728955103,74,71.9711297265085,185.079075058756,32.5,30,1,0,20,0.213068804514996,1365,643.475609756098
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_21142796,grn_0.grn,76.4362829141304,0.955662233352789,7.43870967741935,70.9351602981556,0.412128800597997,1.0097207444424,420.200326,417.628959,8,11847.6238516902,0.107772435897436,77,155,999,1,2,78,78,142.88624316166,148.547261580441,7284.11536467552,5,2.68476856532974,537.867024,16.0555555555556,221.124501600586,0.013231285601368,442.249003201172,-11.5016772995315,-1.18704075097353,31,30.797636448762,328.527830949442,16.0555555555556,18.5,1,0,18,-0.372954023863835,578,93.2539682539683
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_45059646,grn_0.grn,64.0965987406776,0.92956654752764,6.52830188679245,71.9681953276938,0.443461538461539,1.01943396790906,290.256195,357.103714,6,3397.11973325591,0.092592592592593,26,53,294,1,2,27,27,283.192418932925,292.097557743077,1623.27074098311,4,2.65555555555556,367.154582,5.4,149.292601888424,2.61068613876216,298.585203776847,-1.8035063854405,-1.13548867155154,12,11.5211006899477,186.61575236053,5.4,5,1,0,20,0.441120547597921,135,12.25
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_2521621,grn_0.grn,66.83040668412,0.931879278096706,6.7175572519084,73.2333370530357,0.443028963753638,1.01725141417915,317.993922,430.285824,8,8754.78327561972,0.096472537878788,65,131,750,1,2,66,66,198.519199851137,225.28800862299,4827.74999017386,5,2.58728581522699,389.70102,11.4516129032258,187.922963309136,0.01992466065178,375.845926618273,-10.4805384826676,-1.2800819122267,20,18.3430402853735,175.394765755194,11.4516129032258,14,1,0,15,-0.598604866546288,355,44.989247311828
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_88612485,grn_0.grn,63.0855769074042,0.963464826719293,6.52562704471101,74.8012867983916,0.447867472980015,1.00891409468138,508.345756,707.630346,12,57849.4740240896,0.09405637254902,458,917,5068,1,1,459,459,5.91734357682668,5.91734357682668,30424.2940122537,7,2.94407814407814,632.77714,71.4102564102564,234.134415390634,0.013281800123905,468.268830781268,-10.1454521949931,-1.49807431007853,166,166.242575888506,295.748735230275,71.4102564102564,67,1,0,19,0.24352153964768,2785,3318.45883940621
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_9636805,grn_0.grn,60.7136009204025,0.969840979948078,6.33074935400517,74.6929258807104,0.482459030781409,1.00749222171769,496.724999,791.178448,10,23496.1635561958,0.090890786082474,193,387,2064,1,2,194,194,8.96413870511724,119.298025619515,12293.3379334444,6,2.65737262031005,531.197846,25.6976744186047,258.395430308437,0.015350022656907,516.790860616875,-10.4729334533056,-1.28326304548799,58,55.612967340936,356.831784711651,25.6976744186046,23,1,0,20,0.234426188486416,1105,347.168327796235
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_91943972,grn_0.grn,64.8807573507056,0.940183748451552,6.61068702290076,74.3317211226066,0.493929045092838,1.01425663282959,327.085452,436.094838,10,8499.37921294243,0.094815340909091,65,131,736,1,2,66,66,222.705002256797,249.133759445805,4326.32702433168,5,2.69909147869674,452.673976,9.37837837837838,223.843610288698,0.016693564614905,447.687220577396,-11.2404072329637,-1.42332404964547,20,18.9929137205153,323.329659305897,9.37837837837838,11,1,0,18,-0.144324185719209,347,37.9084084084084
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_60225504,grn_0.grn,59.3328001673109,0.954269027956719,6.20779220779221,74.2099513325767,0.505948063056772,1.01282777340806,451.161084,727.700448,13,22843.1280644147,0.088973445595855,192,385,2006,1,1,193,193,18.2806485754656,18.2806485754656,11956.5958113146,6,3.20365217391304,617.270404,25.8648648648649,221.750007468904,0.017305580705352,443.500014937808,-10.3531672274703,-1.51074416055345,62,60.7064679776295,295.666676625206,25.8648648648649,18,1,0,18,0.370401112094599,957,500.62012012012
snt_maxTime_6_filenameGRN_grn_0.grn_randomSeed_43362103,grn_0.grn,57.8804709358038,0.959766875286453,6.15005727376861,73.0161454851836,0.479150760531165,1.01133326022555,475.943226,765.122297,17,50529.6511269567,0.08819007437071,436,873,4497,1,7,437,437,21.4911971831549,225.184982227482,26302.1031692308,6,2.37320586517308,764.26555,50.6363636363636,262.400761491479,0.016397633014019,524.801522982958,-9.6134017794105,-1.3780132093925,122,116.437946977774,244.09373161998,50.6363636363636,43,1,0,20,0.355754505604511,2228,1685.21353065539
