Description,filenameGRN,Average branch length,Average contraction,Average fragmentation,Average remote bif. angle,Average partition asymmetry,Average fractal dimension,Depth,Height,Highest path order,Cable length,Mean radius,No. of branch points,No. of branches,No. of nodes,No. of primary branches,No. of inner branches,No. of terminal branches,No. of tips,Length of primary branches (sum),Length of inner branches (sum),Length of terminal branches (sum),Horton-Strahler number,Horton-Strahler bifurcation ratio,Width,Sholl: Centroid,Sholl: Centroid radius,Sholl: Decay,Sholl: Enclosing radius,Sholl: Intercept,Sholl: Kurtosis,Sholl: Max,Sholl: Max (fitted),Sholl: Max (fitted) radius,Sholl: Mean,Sholl: Median,Sholl: No. maxima,Sholl: No. secondary maxima,Sholl: Degree of Polynomial fit,Sholl: Skeweness,Sholl: Sum,Sholl: Variance
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_4389620,grn_2.grn,50.1541222996269,0.762788671823222,5.3903743315508,54.980407957786,0.402740480498091,1.09864849738246,303.497144,103.181838,9,9378.82087003022,0.076047207446809,93,187,822,1,4,94,94,44.7838287086713,175.262562260784,4689.07549214719,5,2.30285475394171,369.234924,13.3783783783784,228.835361662118,1.9754803743771,457.670723324236,-5.00946551918683,25.0547634593385,164,129.516250907132,406.818420732654,13.3783783783784,5,1,0,18,4.71985878375267,495,774.241741741742
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_92953798,grn_2.grn,54.6204197003196,0.826650200252415,5.66666666666667,40.5535880270449,0.465270716975974,1.0494465810559,279.261467,73.634434,9,10323.2593233604,0.080345394736842,94,189,883,1,4,95,95,17.6966177287075,241.006731898441,4945.32584790005,5,2.26160527103923,359.082243,14.4285714285714,219.63759052269,1.84509781626717,439.275181045381,-5.52876333264245,4.8321957597447,89,89.042448399078,413.435464513299,14.4285714285714,4,1,0,17,2.21440808708164,505,440.899159663866
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_73796023,grn_2.grn,48.5988245246899,0.818646482945548,5.32512315270936,48.4179655640677,0.486907173727968,1.0681885772337,289.550441,127.773306,10,9865.56137851205,0.075061274509804,101,203,879,1,4,102,102,59.2603421655707,325.337584443313,4592.50208688394,5,2.68236607142857,365.473204,13.6486486486487,226.157177141341,1.94753007528466,452.314354282682,-4.9461763135599,10.4696955015028,102,96.2514975434635,402.057203806829,13.6486486486487,6,1,0,20,3.18312404372262,505,469.567567567568
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_38595863,grn_2.grn,49.5163886322657,0.911553242919838,5.3356890459364,26.0387115907475,0.462282786032735,1.03024952608965,346.195886,68.580652,9,14013.1379829312,0.075319102112676,141,283,1228,1,3,142,142,29.6004570437006,193.670215633453,6768.9330218492,5,2.77402312599681,344.623626,18.0526315789474,236.019876275536,1.79342509733454,472.039752551072,-5.73579559269738,3.09296541397363,106,104.269557503514,433.766259100985,18.0526315789474,5,1,0,19,1.99923940192633,686,761.294452347084
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_96432703,grn_2.grn,57.1080738794301,0.904357866732581,5.82392026578073,26.4884694527404,0.453043296453865,1.02926793618128,314.363257,70.839262,10,17189.5302377085,0.082936672185431,150,301,1453,1,4,151,151,54.2949307012229,172.180126825568,8227.30474727235,6,2.91748216695585,362.290477,22.1081081081081,235.49368518812,1.74027031889856,470.987370376241,-5.73844591837788,1.05940606107171,95,97.9481202097337,405.572457823985,22.1081081081081,9,1,0,18,1.50818894663463,818,808.932432432433
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_36906940,grn_2.grn,49.269520768773,0.794207433467381,5.29015544041451,54.4741399873108,0.406022520057549,1.07970961541546,315.148105,104.535255,9,9509.01750837319,0.074500644329897,96,193,829,1,5,97,97,31.643932007211,223.952421881425,3560.98630081433,5,2.22084131545338,322.918321,13.9428571428571,218.912402946754,1.88763257751419,437.824805893508,-5.28850094304517,19.1439159276345,138,137.681759428807,412.070405546831,13.9428571428571,6,1,0,20,4.04126562512985,488,612.349579831933
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_31454812,grn_2.grn,47.4997871672403,0.768881582980259,5.2421052631579,46.1505311024676,0.53462899522104,1.09868108658806,315.57003,103.701857,9,4512.47978088783,0.073404947916667,47,95,404,1,6,48,48,269.079429694357,417.299680179647,2596.58628460554,4,2.05353535353535,336.108637,6.2972972972973,224.027579768775,2.11019986664274,448.05515953755,-5.18438959700569,16.4532059183586,73,72.965867038192,423.163206229908,6.2972972972973,1,1,0,18,3.89928900326813,233,190.048048048048
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_6361734,grn_2.grn,43.9727911926674,0.83109189392135,4.88746803069054,43.5818050445659,0.46055414191929,1.05960549103312,354.158483,92.226669,10,17193.361356333,0.068399234693878,195,391,1521,1,1,196,196,45.361778986308,45.361778986308,7677.07835659842,6,3.08392156862745,357.774738,22.1282051282051,245.393631657712,1.85761217457545,490.787263315423,-5.40496685992367,13.3745554722272,224,211.834879076316,452.0409004221,22.1282051282051,6,1,0,20,3.46130662725191,863,1853.00944669366
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_14957637,grn_2.grn,41.8400343416826,0.755076307239028,4.78343949044586,59.5897761551021,0.460768795880736,1.11668189682165,276.347616,215.365932,8,6568.88539164417,0.066554588607595,78,157,595,1,3,79,79,163.418106254888,232.295931301625,2881.72066590425,5,2.47357954545455,403.627057,8.02564102564103,237.987157702725,2.24357483159918,475.974315405449,-4.30585471641871,19.1002654535937,105,75.7812699471,375.769196372723,8.02564102564103,2,1,0,19,4.2263820991365,313,363.236167341431
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_86419660,grn_2.grn,52.1415795706748,0.872519998498612,5.48,37.4760533451379,0.449312650807983,1.03910638799479,304.358932,80.121484,10,14338.9343819356,0.077558876811594,137,275,1233,1,1,138,138,74.4885278579111,74.4885278579111,6856.01551767272,6,2.97026455026455,363.753685,19,232.711608578524,1.64349939496071,465.423217157049,-6.46365795083673,3.53660146326344,112,108.364183245191,426.637949060628,19,7,1,0,18,1.94699455782964,703,705.611111111111
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_30484190,grn_2.grn,43.8481094805159,0.878714793712785,4.91649694501018,34.9201460981523,0.424468721148668,1.04137114099322,295.538293,117.880595,11,21529.4217549333,0.068883384146342,245,491,1924,1,5,246,246,3.005282328654,311.502437516429,10395.9201817693,6,2.78351161330822,386.362757,26.1842105263158,235.481606024401,2.01819103062142,470.963212048802,-4.38262330185067,4.74909937753881,186,172.294739497161,407.31953474491,26.1842105263158,4,1,0,19,2.29282748473608,995,2068.96514935989
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_14142403,grn_2.grn,48.5503480023187,0.76614601219117,5.23300970873786,55.7470758076405,0.46078542712245,1.09447521579482,285.26358,169.644428,11,15002.0575327165,0.073739919354839,154,309,1309,1,1,155,155,33.95535962182,33.95535962182,7396.61388060889,6,2.94234432234432,376.928532,20.4444444444444,225.801184860446,2.09623239533777,451.602369720892,-4.13342278638067,20.5797660470163,243,184.191935776547,374.184820625882,20.4444444444444,6,1,0,18,4.26005449508057,736,1884.53968253968
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_72285501,grn_2.grn,49.8220803177798,0.772494087599672,5.30290456431535,54.5019134890422,0.46262005042741,1.10386934640563,335.486368,138.433542,9,12007.1213565849,0.074767561983471,120,241,1038,1,2,121,121,17.5454102838591,54.7066020441662,4583.80623222224,6,2.32308771929825,346.375661,16.9189189189189,232.74570355492,2.02205542768569,465.491407109841,-4.40612523838583,23.4101340270326,182,146.576494586622,413.770139653192,16.9189189189189,8,1,0,18,4.52667087916712,626,959.576576576577
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_25840763,grn_2.grn,50.5232078701969,0.743696913761268,5.31527093596059,52.4266784174006,0.484569675498601,1.12742100815114,347.210524,141.195234,8,10256.21119765,0.074908088235294,101,203,877,1,3,102,102,59.7040475490139,215.707716044041,4618.73387544177,5,2.50716276477146,291.307055,15.3529411764706,217.44549372976,1.74356498997217,434.89098745952,-6.14888721961306,26.7948731127033,212,211.997604215718,421.712472688019,15.3529411764706,4,1,0,20,4.98821653288384,522,1346.17468805704
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_91745205,grn_2.grn,48.4860077043504,0.835154154709213,5.35897435897436,38.9999796969805,0.478947368421053,1.03945594800488,270.397963,42.131917,6,1890.95430046967,0.07421875,19,39,171,1,1,20,20,325.505819980425,325.505819980425,662.609995413576,4,3.04615384615385,358.457834,3.18918918918919,219.572178438644,2.32744661973555,439.144356877288,-4.27099856246873,12.0098291992866,24,23.8370337196599,414.747448161883,3.18918918918919,1,1,0,18,3.1839313399116,118,20.7687687687688
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_78367299,grn_2.grn,58.4872700872964,0.923464554240085,6.03092783505155,28.479422633957,0.452859554255831,1.02254319166241,284.096417,46.866946,7,5673.26519846775,0.08561862244898,48,97,489,1,4,49,49,131.421665241094,284.19206820217,2743.93728400446,4,2.40508684863524,366.082262,7.75675675675676,227.996607527252,1.94148203834721,455.993215054504,-5.59792315825138,1.56998414329594,35,34.4078469761073,392.660824074711,7.75675675675676,4,1,0,20,1.67662548064802,287,103.022522522523
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_27304191,grn_2.grn,60.4764832791796,0.799879629935186,6.24137931034483,54.1735467593737,0.549350649350649,1.09955267073768,296.447111,68.174078,5,1753.81801509621,0.086979166666667,14,29,153,1,3,15,15,55.0421523424729,397.120137468066,1061.82951439011,4,1.74206349206349,337.567234,2.69444444444444,218.382489974899,2.64040781641729,436.764979949798,-2.52816704057724,19.5430774607996,18,17.9033539091301,411.806981095524,2.69444444444444,2,1,0,20,4.15113497765283,97,9.13253968253968
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_22667618,grn_2.grn,69.603845392806,0.918734717688233,6.87356321839081,30.0651215281956,0.49484564123487,1.01832858886739,295.511101,61.527719,7,6055.53454917412,0.098544034090909,43,87,512,1,1,44,44,50.3247719532471,50.3247719532471,2693.17333686106,5,3.20669129720854,367.464903,8.7027027027027,229.909612561217,2.04567186711288,459.819225122433,-4.66624790691743,0.375181265164889,30,28.7094260179781,395.955443855428,8.7027027027027,4,1,0,18,1.33035147587148,322,77.7702702702703
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_16686222,grn_2.grn,44.9959717976586,0.75446568281861,4.97674418604651,56.7992988337381,0.461316463890021,1.1207543448309,309.989103,112.531209,12,13543.7875110952,0.069743377483444,150,301,1198,1,3,151,151,72.9975267301953,124.975462894303,6330.4413830056,6,3.08710338680927,331.924659,20.1142857142857,219.853981171594,1.73053124675914,439.707962343188,-5.97283192652673,16.7133805910892,221,220.210149375505,400.910200959966,20.1142857142857,8,1,0,20,3.97838976290713,704,1785.86890756303
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_63643797,grn_2.grn,56.8222304625595,0.791574471287071,5.93617021276596,62.6099867173274,0.363768115942029,1.05969995189517,273.492562,61.246759,6,2670.6448317403,0.083333333333333,23,47,233,1,2,24,24,257.279525418609,264.150307754983,836.183091265116,4,2.4047619047619,351.004487,4.13888888888889,219.580923467177,2.20358027138039,439.161846934354,-4.73439963197222,15.1853302488281,34,32.6390984475618,401.519402911409,4.13888888888889,1,1,0,20,3.50449147293308,149,38.6373015873016
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_62451696,grn_2.grn,57.3217774570002,0.849627289802159,5.74133333333333,34.5523731976882,0.43175295799486,1.04635922614051,331.680229,84.979221,9,21495.6665463751,0.081698803191489,187,375,1779,1,1,188,188,6.38057851915671,6.38057851915671,10169.88350418,6,3.25099111414901,347.880464,27.6,228.809477922378,1.68943960419031,457.618955844755,-5.83020599265922,2.68206260214601,149,150.766027288116,417.240812681983,27.6,8,1,0,17,1.87639946269446,966,1582.24705882353
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_71532502,grn_2.grn,52.2095961403401,0.903855955955565,5.61538461538462,85.5888007455441,0.266666666666667,1.10144529311094,306.46692,48.915469,3,678.724749824422,0.074776785714286,6,13,61,1,3,7,7,462.281974327572,497.397657803782,82.0915301609057,3,1.66666666666667,305.132784,1.19444444444444,214.620927217425,2.92661326921399,429.24185443485,-1.75014363179804,36,8,7.99750870342483,416.977801450997,1.19444444444444,1,1,0,20,6,43,1.36111111111111
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_66206977,grn_2.grn,56.8356406656797,0.901015031932702,5.7590027700831,24.797955273888,0.451497398385293,1.0308715819995,343.378954,69.034327,12,20517.6662803104,0.081966505524862,180,361,1719,1,7,181,181,84.1594653737384,265.793586071977,9931.54259294131,5,2.29280316869831,346.810833,25.972972972973,238.424159376719,1.5417957082214,476.848318753439,-6.69887094681102,2.94336425732608,137,133.883582123796,410.619385593239,25.972972972973,12,1,0,18,1.92107559550622,961,1252.24924924925
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_950358,grn_2.grn,52.7455215603762,0.923778674456038,5.57399103139013,25.4744071189435,0.456469023509566,1.02490320835799,324.237942,61.167341,10,11762.2513079639,0.078962053571429,111,223,1021,1,2,112,112,20.9078282533082,42.9305135423019,6107.43912552529,6,2.40743747372846,349.546666,15.2162162162162,229.002690513641,1.97615122003831,458.005381027282,-4.67118925221028,2.04911816492237,72,72.0060784031441,394.393522551271,15.2162162162162,6,1,0,18,1.79061231846231,563,405.22972972973
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_15658188,grn_2.grn,54.6584479916677,0.897473725802965,5.64478764478764,31.4420519854252,0.445778091099451,1.03027409531028,343.818643,72.946319,9,14156.5380298419,0.080108173076923,129,259,1204,1,5,130,130,86.9906982352991,280.673605457039,7356.63042565562,5,2.30109395109395,364.914934,17.8157894736842,241.090697716749,1.58718660195894,482.181395433498,-6.98994053294613,2.01957374703082,90,91.5157830057417,443.085606614565,17.8157894736842,4.5,1,0,19,1.76548200376276,677,680.74893314367
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_19193727,grn_2.grn,53.4565115021592,0.773140798510582,5.61538461538462,69.4098633215233,0.546801358923335,1.13634548321068,290.287034,121.279351,8,3474.67324764035,0.078835227272727,32,65,301,1,4,33,33,55.873754123099,254.204274870655,1512.63819233504,4,2.10714285714286,295.70385,5.96875,197.666913765366,2.17332341662618,395.333827530731,-4.4138733257988,27.2788664085112,72,72.0040684856562,382.581123416837,5.96875,2,1,0,20,5.08555777705489,191,156.095766129032
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_64032210,grn_2.grn,52.3794273567898,0.892544939971477,5.51873198847262,32.6003779334017,0.454366099918804,1.03704147907013,331.206928,76.051944,11,18175.661292806,0.078214798850575,173,347,1569,1,4,174,174,24.5357290822832,96.2426988710478,8376.10202408407,6,2.27549228279811,348.52976,23.4473684210526,238.697050855153,1.88124320741709,477.394101710305,-4.88655657599116,2.57237084729576,117,118.297938134604,425.783928552434,23.4473684210526,10,1,0,19,1.87755282501625,891,990.902560455192
snt_maxTime_6_filenameGRN_grn_2.grn_randomSeed_89936630,grn_2.grn,54.8176367429061,0.905547660967828,5.77777777777778,31.6694218539757,0.457527524831054,1.02833720982921,332.73093,67.794451,8,8387.09842166464,0.08198051948052,76,153,732,1,1,77,77,143.922439435163,143.922439435163,4073.7348650856,5,3.37777777777778,368.256067,10.9230769230769,239.777359211896,1.80168935594948,479.554718423793,-6.16425942483287,3.65303086243401,65,62.1249242698345,441.695135390335,10.9230769230769,3,1,0,19,2.05642357845661,426,250.914979757085
