Description,filenameGRN,Average branch length,Average contraction,Average fragmentation,Average remote bif. angle,Average partition asymmetry,Average fractal dimension,Depth,Height,Highest path order,Cable length,Mean radius,No. of branch points,No. of branches,No. of nodes,No. of primary branches,No. of inner branches,No. of terminal branches,No. of tips,Length of primary branches (sum),Length of inner branches (sum),Length of terminal branches (sum),Horton-Strahler number,Horton-Strahler bifurcation ratio,Width,Sholl: Centroid,Sholl: Centroid radius,Sholl: Decay,Sholl: Enclosing radius,Sholl: Intercept,Sholl: Kurtosis,Sholl: Max,Sholl: Max (fitted),Sholl: Max (fitted) radius,Sholl: Mean,Sholl: Median,Sholl: No. maxima,Sholl: No. secondary maxima,Sholl: Degree of Polynomial fit,Sholl: Skeweness,Sholl: Sum,Sholl: Variance
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_59723447,grn_4.grn,57.323394656485,0.889941787093911,5.89954337899543,37.0158561824158,0.419160858331977,1.03725853736742,285.631564,126.855663,9,12553.8234297702,0.084019886363636,109,219,1074,1,7,110,110,75.0481589483876,336.283087747209,6198.83908568159,5,2.18623511904762,290.862989,16.46875,198.506241960246,1.75810115948753,397.012483920493,-5.93516799036459,1.9553188873451,90,86.59807418413,332.978212320413,16.46875,5,1,0,14,1.77174810087481,527,635.289314516129
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_10855279,grn_4.grn,55.9695020298761,0.934382180598803,5.84279475982533,37.9460386864157,0.489147151154483,1.02709189032835,285.37447,163.259531,11,12817.0159648416,0.083152173913044,114,229,1110,1,6,115,115,43.5892835948908,277.799072594549,7344.64309020631,5,2.10159970238095,313.996616,15.5757575757576,202.12472226913,1.74632941550605,404.249444538261,-5.99972387992811,0.522527971905755,67,67.3506344102701,328.452673687337,15.5757575757576,3,1,0,16,1.48232127747927,514,513.876893939394
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_29416568,grn_4.grn,56.6309782756967,0.894025218423048,5.8397212543554,34.9853268863553,0.455156959763758,1.03765139671186,259.659868,163.386198,10,16253.090765125,0.083170572916667,143,287,1390,1,1,144,144,4.31875464000758,4.31875464000758,8770.25133407644,6,3.00506566604128,338.25923,20.2121212121212,205.315372941051,1.98262194926544,410.630745882102,-4.57346990600676,3.97491916641091,124,129.451315289361,346.469691838024,20.2121212121212,5,1,0,16,2.29160165043389,667,1255.23484848485
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_35297827,grn_4.grn,65.7907004393307,0.933409447631943,6.6,46.2222060918382,0.6,1.02146715732599,222.482137,121.479692,5,1644.76751098327,0.091947115384615,12,25,141,1,4,13,13,254.832057678062,446.314191235995,963.405152696127,3,1.8125,325.443148,2.25,195.047618894708,2.51037946180111,390.095237789417,-3.44655187675304,4.65295238095238,11,10.7941869394704,352.34408574528,2.25,1,1,0,20,2.34186509977766,72,6.7741935483871
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_85960112,grn_4.grn,55.1354672961437,0.918196346660176,5.83495145631068,44.8476492524059,0.465972635322481,1.03150515705682,266.049196,134.363226,9,5678.9531315028,0.082632211538462,51,103,499,1,3,52,52,88.8203051588015,194.420541057136,2278.80964679176,5,2.07692307692308,310.925909,8,198.942240979699,1.93220828596374,397.884481959398,-5.46093983436979,1.09108553978531,33,31.9926859258338,373.016701836936,8,3,1,0,16,1.65956955520236,264,118.9375
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_16909621,grn_4.grn,53.227083977258,0.899476149670717,5.56825396825397,40.2835050386928,0.46787061040257,1.0424431558701,310.422041,147.571751,11,16766.5314528363,0.078965585443038,157,315,1440,1,3,158,158,75.4400934868755,128.004856187307,8523.48085741957,6,2.23924038820455,274.071907,22.09375,199.682829501551,1.62147233057296,399.365659003102,-6.37904792804401,0.219437062128743,93,94.4812624231909,334.95184303486,22.09375,6,1,0,16,1.38565711161871,707,996.990927419355
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_18161694,grn_4.grn,49.0321608824749,0.933255518159567,5.39303482587065,36.3833265615216,0.414996090172139,1.02678631656214,289.948381,133.484037,10,9855.46433737745,0.076113861386139,100,201,884,1,5,101,101,106.625608602059,238.750701594628,4370.2284910209,5,2.21297288776797,305.146067,12.7941176470588,203.233502767886,1.75023781918412,406.467005535773,-6.13795017833433,2.54966619420162,66,67.629880889155,344.88109560611,12.7941176470588,6,1,0,17,1.89280650378578,435,355.926024955437
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_87230692,grn_4.grn,56.4366583835215,0.875978698257476,5.65913757700205,36.7072814125886,0.440272535379199,1.04647233156153,313.520335,123.18193,11,27484.652632775,0.080462346311475,243,487,2270,1,3,244,244,73.4093064781187,140.159682024408,14564.4932462245,6,2.49139030124105,316.399398,34.96875,208.015545814203,1.55342186101756,416.031091628405,-6.52018075884375,2.95221015438146,210,214.400550713253,322.088587067152,34.96875,10,1,0,16,2.07124603104185,1119,3657.70866935484
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_127167,grn_4.grn,52.9402146492605,0.895996366551249,5.48031496062992,38.5146159305726,0.495764244657924,1.04128152701971,274.132589,137.329866,12,20170.2217813682,0.077634162303665,190,381,1708,1,2,191,191,44.5694335123118,90.9546804791282,10409.3933291446,6,2.59970628692285,323.722459,26.25,203.290313576659,1.71394867398893,406.580627153318,-5.84933080329786,2.84744445448101,154,156.783696878287,341.003106644719,26.25,6,1,0,16,2.07048815881926,840,2146.77419354839
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_98851197,grn_4.grn,56.4017328679783,0.926389086564728,5.90566037735849,42.9246438073112,0.637289377289377,1.02897515732624,218.51712,134.37586,6,2989.29184200285,0.083043981481482,26,53,261,1,9,27,27,99.6781331267427,541.180669464644,1518.05025421732,3,1.73856209150327,346.126748,4.03030303030303,199.587098309832,2.33846713897697,399.174196619664,-3.90959584833232,4.05575670715829,22,21.4543613243777,361.751615686571,4.03030303030303,2,1,0,16,2.3051634381856,133,32.405303030303
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_60223824,grn_4.grn,53.454234546653,0.905506553343877,5.66037735849057,39.8756604099991,0.415405641685011,1.03380072383896,286.173634,215.980816,9,8499.22329291782,0.08017578125,79,159,742,1,3,80,80,18.530922563516,281.358569141621,4184.6038515936,5,2.38708483393357,277.326606,11.3870967741935,188.819996427481,2.12656897346905,377.639992854961,-4.33754799698776,1.20546729401762,57,54.6569901528953,302.111994283969,11.3870967741936,2,1,0,15,1.63997494195204,353,304.778494623656
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_9161883,grn_4.grn,69.0544626827818,0.904815981047451,6.76842105263158,38.1278358510531,0.442471697282058,1.03282303763409,284.368089,74.093163,6,6560.17395486427,0.097005208333333,47,95,549,1,4,48,48,42.683286015874,252.739897860115,2780.7946461241,4,2.48842592592593,321.342482,8.63636363636364,205.006179379433,1.98638894517329,410.012358758865,-5.03439719916007,1.65639595496782,38,35.0482948414459,345.947927702792,8.63636363636363,3,1,0,16,1.69276809643468,285,114.051136363636
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_41367747,grn_4.grn,51.8791323079831,0.886793787256917,5.41818181818182,40.3796411424193,0.439897807170102,1.04204015813792,299.132196,151.995958,9,25680.1704924516,0.076707409274194,247,495,2188,1,2,248,248,72.7505220845817,113.67413995926,13329.9271030969,6,2.71257272528796,298.771388,33.71875,202.760565631174,1.42856808748345,405.521131262349,-7.23125977339774,1.24441594855379,179,174.106415792515,340.114497187777,33.71875,6,1,0,20,1.64168792927742,1079,2959.04737903226
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_15933177,grn_4.grn,51.5973738523541,0.889673400962543,5.3448275862069,40.2472934276014,0.461504621439129,1.04327742584759,273.631439,147.92067,11,22444.857625774,0.075544724770642,217,435,1891,1,2,218,218,76.9402778519652,121.190187917659,11083.7301939697,6,2.64525953716258,346.647611,28.1818181818182,211.812846380121,1.51180717969096,423.625692760241,-7.04026067960837,4.59096250998536,188,205.114973325902,357.434178266454,28.1818181818182,6,1,0,16,2.37728617814626,930,2861.21590909091
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_95430991,grn_4.grn,50.8668559598656,0.903152564495216,5.39273927392739,39.6219156074075,0.439371534255409,1.03812202957574,267.646291,127.059823,10,15412.6573558393,0.076223273026316,151,303,1332,1,2,152,152,144.976380159974,193.19128409124,7827.72978024576,6,2.54503795721187,319.442828,19.25,198.479937330165,1.5388394677774,396.959874660331,-7.21260680031833,3.49759008431846,122,120.7728479613,332.934088424793,19.25,3.5,1,0,20,2.15889509028002,616,1208.83870967742
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_80437513,grn_4.grn,55.6083136189388,0.889889915417028,5.63771712158809,38.0659319567812,0.45052913310085,1.04137897267166,265.467652,133.018029,11,22410.1503884323,0.080097462871287,201,403,1870,1,3,202,202,76.8277161757275,101.257162073616,11676.9037986369,6,2.36737288135593,335.304054,29.1875,205.973055774353,1.56208942218545,411.946111548705,-6.4651993397481,3.1723682426963,166,168.211431919476,345.503190331172,29.1875,11,1,0,20,2.1321959478847,934,2421.06048387097
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_12415321,grn_4.grn,55.5253389298113,0.901724874742802,5.72048192771084,38.2665530763587,0.523761994591697,1.03878524665854,289.036347,134.260261,13,23043.0156558717,0.081392728365385,207,415,1960,1,3,208,208,20.5248975626536,30.486273423233,11174.8905697866,6,2.39569322702587,345.765397,29.0294117647059,214.793842094358,1.96538968942179,429.587684188716,-4.19278039696429,3.30697967234162,162,164.772379276161,364.49864112982,29.0294117647059,9,1,0,17,2.14005403132123,987,2050.27183600713
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_21020380,grn_4.grn,55.0782075657031,0.883667966996788,5.68858131487889,40.5542088168836,0.426500019015445,1.04235099877127,274.231819,193.139036,11,15917.6019864882,0.080818965517242,144,289,1356,1,2,145,145,51.6588695208087,69.3316088161782,7895.8305861156,6,2.51613282299221,332.498101,20.5,200.945224330835,1.70614848462697,401.89044866167,-5.88062812684736,3.30143744153834,121,120.831637060777,362.997824597638,20.5,7,1,0,20,2.14483072710708,656,1138.64516129032
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_1663475,grn_4.grn,67.3332914392737,0.886803000096079,6.72727272727273,42.3589853435466,0.465883432988696,1.03161658956123,234.855452,126.443524,7,5184.66344082408,0.096153846153846,38,77,442,1,5,39,39,170.906290653839,372.665384201244,2453.00883140096,4,2.095,358.335528,6.42424242424242,202.594571857448,2.01229723828637,405.189143714895,-5.33672638925575,13.939414566503,57,50.4114921723254,354.540500750533,6.42424242424243,2,1,0,20,3.53259726340242,212,123.376893939394
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_93146445,grn_4.grn,60.5885933654317,0.863461653928002,6.20689655172414,37.2490754548449,0.445054945054945,1.04340191873455,196.055863,78.831166,5,1757.06920759752,0.086458333333333,14,29,152,1,1,15,15,73.0897722093052,73.0897722093052,654.20818739373,4,2.825,336.353045,2.76666666666667,181.979228842567,2.52700497634186,363.958457685134,-3.04001897878842,12.9001477384736,17,17.0113018473306,338.857874396504,2.76666666666667,2,1,0,20,3.49212525476441,83,10.7367816091954
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_68773499,grn_4.grn,92.187044189927,0.842794529649203,8.44444444444444,52.8739180395696,0.75,1.05386629750483,175.364177,97.530533,5,829.683397709343,0.1125,4,9,68,1,4,5,5,311.212746842996,469.330187275606,360.353210433738,2,1.25,290.384343,1.72,155.502577955629,2.65840424595056,311.005155911259,-2.81312097044694,6.0441943014595,8,7.999659640409,285.088059585321,1.72,1,1,0,20,2.59571946321274,43,3.37666666666667
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_22702974,grn_4.grn,49.2376574408664,0.912541996677105,5.31340206185567,38.7254349225836,0.450584061996359,1.03564022725299,387.657569,200.674601,12,23880.2638588202,0.075070730452675,242,485,2093,1,3,243,243,5.56450229629614,90.6659773232625,12215.2674388755,6,2.57638050525374,279.186845,30.6666666666667,203.776742528962,1.73103124851605,407.553485057925,-5.50195566546718,0.684713233816214,138,139.445735588477,331.137206609564,30.6666666666667,7,1,0,16,1.42818893472611,1012,1871.79166666667
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_62582050,grn_4.grn,52.0968367118639,0.899161170150092,5.50943396226415,39.1565531693823,0.444376224919525,1.03872906129328,316.430313,137.194296,9,13805.6617286439,0.078007518796993,132,265,1196,1,2,133,133,46.7271208405692,86.5042084622688,6161.41251891036,6,2.4752688172043,275.780566,19.5151515151515,203.759715160778,1.70587338030927,407.519430321556,-5.88834621179148,1.26693940143744,87,88.9283977731786,331.109537136265,19.5151515151515,8,1,0,16,1.57504538361105,644,680.882575757576
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_52010944,grn_4.grn,54.9489614222245,0.889589285680113,5.55707762557078,35.4653823574751,0.444291456935118,1.04357877316916,331.499628,157.935252,11,36101.4676544015,0.078908624620061,328,657,2995,1,1,329,329,6.86746471791286,6.86746471791286,16879.7896895443,7,2.80743618113334,306.927686,46.6060606060606,215.415630928852,1.63954355028573,430.831261857704,-5.48189559452723,1.41088129036053,222,211.188860956753,350.050400259384,46.6060606060606,20,1,0,16,1.62549888722088,1538,4137.18371212121
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_81231452,grn_4.grn,52.4132963810574,0.881293991085157,5.34690799396682,39.6512727201761,0.489913752756875,1.04560081726819,318.371451,146.013055,13,34750.0155006411,0.075630647590362,331,663,2883,1,1,332,332,14.0847552953442,14.0847552953442,17318.1925013452,6,4.42476107350398,317.923602,42.1818181818182,217.648837485686,1.64921155676947,435.297674971373,-5.97666841079271,1.75350317888393,228,224.509503329795,353.67936091424,42.1818181818182,6,1,0,16,1.76893603349569,1392,4864.27840909091
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_9732820,grn_4.grn,57.9561732902808,0.927308962561301,6.03478260869565,39.79402372641,0.469415672047251,1.02662180727125,288.553312,147.976673,8,6664.95992838229,0.085802801724138,57,115,580,1,1,58,58,6.96282799411454,6.96282799411454,2920.24034975501,5,3.00260617760618,331.868186,8.17142857142857,212.987358872515,2.23592401495564,425.974717745031,-3.81267952311697,1.46332901685767,34,34.9676842514359,375.860045069145,8.17142857142857,3,1,0,17,1.74496121270301,286,112.205042016807
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_44313471,grn_4.grn,47.3036181175851,0.902139965225562,5.28301886792453,41.8230787021904,0.524562948776914,1.04204736009018,245.486167,130.606872,12,7521.27528069604,0.07431640625,79,159,682,1,8,80,80,227.08093835508,376.224755968512,3691.38734089345,4,2.21676788124157,329.518134,9.45454545454546,196.12072513246,1.99161308769595,392.24145026492,-5.55530568053326,3.51996358256373,62,63.1478350066659,343.211268981805,9.45454545454545,1,1,0,20,2.20380646349012,312,335.630681818182
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_76044425,grn_4.grn,63.7636188003374,0.896482042621266,6.52173913043478,48.5374803452408,0.4,1.03862471485428,191.075982,136.848396,5,1466.56323240776,0.090494791666667,11,23,128,1,3,12,12,311.257556722202,488.64167462473,745.987209651632,3,2.08333333333333,309.194189,2.24137931034483,174.066198784809,2.59311139801973,348.132397569617,-3.0887579240188,6.97107441917198,14,13.8357270198083,310.832497830015,2.24137931034483,1,1,0,14,2.69257637984087,65,9.90394088669951
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_74082728,grn_4.grn,102.836870012159,0.734709499154661,9.33333333333333,49.40057343128,0.75,1.08501660589994,237.372387,49.339252,2,925.531830109429,0.125,4,9,76,1,4,5,5,286.437829370254,465.993950798385,459.537879311043,2,1.25,305.154557,1.92307692307692,161.214569027037,2.66311629887324,322.429138054074,-2.80352728074021,13.6141186863234,14,14.0003693673296,296.634807009748,1.92307692307692,1,1,0,20,3.62691782887868,50,8.23384615384615
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_88821333,grn_4.grn,58.948884729782,0.903189827359739,6.10958904109589,52.4369056779506,0.444612794612795,1.03379078244161,287.945214,173.647884,9,4303.26858527408,0.086570945945946,36,73,374,1,2,37,37,164.669030883953,224.47944279048,1867.4828530296,5,2.47045454545455,292.922507,5.5,193.101990125564,2.08477414179477,386.203980251129,-5.04825474060252,1.21789829148112,24,23.1356269761197,336.371208605822,5.5,2,1,0,15,1.63375208270237,176,54.9677419354839
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_43230826,grn_4.grn,53.2049879024067,0.882514081553736,5.42637644046095,36.2194596451088,0.483133506318507,1.04755294350102,316.389965,151.918932,14,41553.0955517797,0.076886189258312,390,781,3458,1,3,391,391,17.9564614270814,84.577253976895,21460.442307789,7,2.28941348469212,284.227817,56.9677419354839,202.384574680013,1.32739118489301,404.769149360027,-7.12189313732151,0.415050293025686,246,245.513938270281,337.307624466689,56.9677419354839,12,1,0,20,1.41193242048825,1766,6949.83225806452
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_92887695,grn_4.grn,49.1659388238029,0.90091592755403,5.21880341880342,39.2093613722891,0.494628733348416,1.03713438278603,287.559948,183.788653,13,28762.0742119247,0.073618813993174,292,585,2469,1,4,293,293,4.87392056427944,130.254388702738,14713.9236501182,6,2.4375080454838,317.137747,36.25,202.75299996889,1.61848404827924,405.505999937779,-6.02173167178357,3.01751769551159,222,214.677630783037,340.101806399428,36.25,8.5,1,0,16,2.04539164981583,1160,3816.58064516129
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_38986241,grn_4.grn,45.4077487646372,0.917212461868694,5.14678899082569,41.4524869504233,0.498996516524961,1.03848205101681,232.291531,97.342904,7,4949.44461534545,0.072017045454546,54,109,453,1,1,55,55,271.458728003752,271.458728003752,2508.02681490431,5,3.88938172043011,311.072539,6.40625,187.721564880511,2.16368507488787,375.443129761022,-4.87198565027016,1.53852536612285,34,35.2966656704263,314.88778625118,6.40625,1,1,0,16,1.80871019494458,205,125.410282258065
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_55522801,grn_4.grn,52.3547712623108,0.91108608969044,5.59116022099448,36.6902546937535,0.483410134112872,1.02889610041458,250.337501,152.830487,11,9476.21359847826,0.07915521978022,90,181,832,1,2,91,91,28.9238761274117,214.398888784949,4754.59211703219,5,2.92518939393939,338.361602,11,206.178091016367,2.01406887506904,412.356182032733,-4.91511686556321,2.96375786981264,63,59.0615051616286,362.373614513614,11,2.5,1,0,17,2.05986755751824,374,304.363636363636
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_33678017,grn_4.grn,54.5472718693945,0.870149872232724,5.49770992366412,37.3188568320392,0.449877084439132,1.04953401789232,328.544896,129.592485,11,35728.4630744534,0.077982088414634,327,655,2947,1,3,328,328,73.470485557172,139.854790861051,18874.5251334681,6,2.65585162456655,299.863274,46.28125,210.132278882196,1.43256578882142,420.264557764392,-6.92148778693301,1.35756088576873,233,225.032613437473,338.923030455155,46.28125,12,1,0,15,1.64999124285326,1481,5183.82157258065
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_36803561,grn_4.grn,54.4987928391895,0.886310518489355,5.47888589398023,36.8518115269604,0.472340836717056,1.04392002959842,317.154929,154.111293,12,60657.1564300179,0.077732271095153,556,1113,4986,1,4,557,557,2.8995065346931,60.4454463384943,31251.5723912636,7,2.30585985879444,356.982004,72.6176470588235,226.51931028669,1.78650169672464,453.03862057338,-4.51487043829617,3.33212062935851,428,438.993601274736,370.667962287311,72.6176470588236,20.5,1,0,17,2.11813633675474,2469,14265.637254902
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_85169554,grn_4.grn,71.189379851569,0.909596474256634,6.95121951219512,33.848075150671,0.534576023391813,1.02554427787681,286.163008,152.837531,5,2918.76457391433,0.09858630952381,20,41,245,1,1,21,21,38.9814847137564,38.9814847137564,1559.56341295563,4,3.05,284.687222,4.25,197.554512416561,2.49723543207049,395.109024833123,-2.94079402813675,3.85410274959347,20,20.5777823258009,318.636310349293,4.25,2,1,0,16,2.2217689118294,136,27.6774193548387
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_26379396,grn_4.grn,51.0129242292113,0.886844085558791,5.3715710723192,38.2670015281537,0.462825519986238,1.04348754774004,304.077456,161.916962,13,20456.1826159137,0.075948383084577,200,401,1754,1,2,201,201,46.3918360549952,178.230052609831,10250.4942897597,6,2.87349593495935,279.024813,27.96875,200.882122269189,1.56874913539248,401.764244538378,-6.6742898190627,0.534464672472067,125,126.249906314037,324.003423014821,27.96875,5,1,0,20,1.45758219131507,895,1868.2247983871
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_53305829,grn_4.grn,62.3104876599837,0.905699219365476,6.3448275862069,39.8728347287496,0.474185739332618,1.03140364290086,290.653401,134.095317,9,5421.01242641858,0.090376420454545,43,87,466,1,5,44,44,33.6300616283661,307.992624947527,2546.58242371498,4,2.09472502805836,282.113243,8,195.258709417156,2.19944769756184,390.517418834312,-3.83481946359514,1.41844515169151,31,31.6833107328302,327.530738377165,8,4.5,1,0,16,1.62871266293184,256,76.7741935483871
snt_maxTime_6_filenameGRN_grn_4.grn_randomSeed_42909476,grn_4.grn,55.6910577126445,0.910757030722016,5.80512820512821,34.5672891911453,0.458701530559129,1.02991077095133,301.742239,113.741565,8,10859.7562539657,0.082509566326531,97,195,938,1,5,98,98,87.3884818916515,281.977517171663,5647.65613401022,5,2.1493961352657,296.375947,14.1176470588235,209.047926412466,1.84855375255846,418.095852824932,-5.56047331835009,2.21180696034585,77,71.1517744422081,354.747996336305,14.1176470588235,5,1,0,17,1.83550173602787,480,439.803921568628
